Station_ID,Year,Month,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Utilization_%,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level
St0034,2022,August,155,54,17,51,5,86800,59.0,3,9,868000,3.6,4340,4257,83,Low
St0034,2022,September,204,71,14,53,5,97920,71.8,1,1,1566720,3.9,4896,4766,130,Medium
St0034,2022,October,122,42,22,37,6,95160,71.7,4,8,1427400,4.1,3172,3097,75,Medium
St0034,2022,November,200,70,23,41,7,124200,75.4,2,6,1366200,4.4,5400,5341,59,Medium
St0034,2022,December,184,64,15,44,4,193200,50.6,2,8,2898000,4.2,5520,5317,203,Low
St0034,2023,January,259,90,21,40,7,209790,85.4,3,15,2937060,3.7,7770,7559,211,High
St0034,2023,February,272,95,18,54,5,152320,85.4,3,15,1370880,4.4,7616,7388,228,High
St0034,2023,March,174,60,20,43,5,156600,73.8,3,9,1879200,3.7,4350,4189,161,Medium
St0034,2023,April,228,79,23,35,8,148200,82.8,2,8,2371200,3.7,5928,5844,84,High
St0034,2023,May,272,95,17,42,6,179520,82.9,1,3,1615680,4.2,8160,8042,118,High
St0034,2023,June,120,42,22,55,5,62400,79.7,1,5,873600,4.5,3120,3095,25,Medium
St0034,2023,July,148,51,14,51,5,73112,52.1,4,16,1096680,4.3,3848,3745,103,Low
St0034,2023,August,170,59,20,40,8,119340,80.3,0,0,1193400,4.9,4590,4485,105,High
St0034,2023,September,197,68,23,43,7,137112,90.9,4,16,1508232,3.9,4728,4594,134,High
St0034,2023,October,242,84,13,35,3,147378,66.0,3,3,2063292,4.5,7018,6943,75,Medium
St0034,2023,November,160,56,19,40,5,152320,87.3,0,0,1980160,4.6,4480,4356,124,High
St0034,2023,December,283,99,16,32,4,246210,80.4,2,8,3446940,4.5,8490,8203,287,High
St0034,2024,January,152,53,20,48,8,116736,83.5,4,8,1400832,4.4,3648,3609,39,High
St0034,2024,February,318,111,24,50,6,165996,80.7,2,4,2157948,3.9,9222,8946,276,High
St0034,2024,March,247,86,26,55,8,186238,93.5,3,15,1676142,3.8,6422,6249,173,High
St0034,2024,April,305,106,21,34,6,185745,70.2,1,2,1671705,4.4,8845,8759,86,Medium
St0034,2024,May,250,87,17,30,6,252000,63.6,3,9,3276000,4.2,7000,6853,147,Medium
St0034,2024,June,299,104,17,40,6,239200,74.6,4,20,3109600,4.3,7475,7217,258,Medium
St0034,2024,July,240,84,13,47,5,150000,56.7,4,4,1950000,3.8,6000,5854,146,Low
St0034,2024,August,228,79,17,54,5,136800,77.5,1,2,1231200,4.8,5472,5373,99,Medium
St0034,2024,September,158,55,15,52,6,150416,61.7,4,8,2105824,4.3,4424,4309,115,Medium
St0034,2024,October,173,60,15,45,6,98610,62.8,4,8,1281930,4.4,5190,5098,92,Medium
St0034,2024,November,276,96,22,41,8,172500,86.5,2,6,1725000,3.9,6900,6771,129,High
St0034,2024,December,293,102,17,34,6,219750,84.5,4,20,2197500,4.2,7325,7084,241,High
St0034,2025,January,232,81,16,41,6,233856,84.4,1,2,2104704,4.1,6496,6236,260,High
St0034,2025,February,308,107,22,45,6,205436,79.3,2,6,2465232,4.1,8932,8822,110,Medium
St0034,2025,March,330,115,19,47,5,178200,66.6,4,4,1603800,3.5,9900,9848,52,Medium
St0034,2025,April,300,105,17,34,7,260400,72.2,0,0,3385200,4.5,8400,8249,151,Medium
St0034,2025,May,253,88,17,46,5,221375,81.3,3,3,3099250,4.3,6325,6225,100,High
St0034,2025,June,176,61,26,41,8,127600,96.3,1,4,1148400,4.7,4400,4330,70,High
St0034,2025,July,292,102,24,34,8,204984,85.5,0,0,3279744,4.0,7592,7367,225,High
St0034,2025,August,312,109,16,36,7,174720,76.0,3,12,1921920,4.1,8736,8659,77,Medium
St0034,2025,September,295,103,12,30,3,274350,59.9,3,15,3566550,4.2,8850,8765,85,Low
St0034,2025,October,306,107,24,32,8,146880,89.8,2,6,1468800,4.6,7344,7113,231,High
St0034,2025,November,335,117,23,49,6,328300,81.2,2,2,4596200,4.5,9380,9134,246,High
St0034,2025,December,394,137,23,44,6,216700,81.6,1,3,2817100,4.0,9850,9752,98,High
St0035,2021,January,180,62,16,46,6,120960,79.8,3,9,1693440,3.7,5040,4839,201,Medium
St0035,2021,February,250,87,13,35,6,117000,68.9,3,15,1638000,4.4,6500,6266,234,Medium
St0035,2021,March,244,85,19,34,4,191296,67.6,3,9,3060736,3.9,6832,6729,103,Medium
St0035,2021,April,251,87,17,46,5,150600,54.8,3,6,2108400,4.5,6024,5987,37,Low
St0035,2021,May,192,67,16,44,6,109440,74.7,0,0,1641600,4.3,5760,5725,35,Medium
St0035,2021,June,207,72,15,30,6,174087,77.3,2,2,2437218,4.2,6003,5808,195,Medium
St0035,2021,July,174,60,19,40,6,131544,55.6,3,9,2104704,4.5,4698,4603,95,Low
St0035,2021,August,177,61,16,45,6,128856,81.8,3,3,1159704,4.0,4956,4789,167,High
St0035,2021,September,176,61,16,54,6,142560,78.9,3,15,1283040,4.3,4752,4601,151,Medium
St0035,2021,October,211,73,15,37,5,177240,61.3,4,20,2126880,4.4,6330,6272,58,Medium
St0035,2021,November,197,68,15,53,3,111699,52.8,4,8,1116990,4.6,5319,5211,108,Low
St0035,2021,December,204,71,20,48,7,159120,60.0,0,0,2227680,4.2,6120,5907,213,Low
St0035,2022,January,297,103,16,42,5,228096,72.8,4,4,2737152,3.7,7128,6987,141,Medium
St0035,2022,February,239,83,17,45,4,200760,55.5,2,8,2810640,3.8,5736,5524,212,Low
St0035,2022,March,132,46,20,31,7,92664,76.5,0,0,1019304,4.9,3432,3391,41,Medium
St0035,2022,April,179,62,15,48,6,145348,62.0,2,4,1308132,3.8,5191,5064,127,Medium
St0035,2022,May,233,81,24,50,8,116500,83.6,4,20,1514500,3.7,5825,5678,147,High
St0035,2022,June,197,68,23,50,5,189120,87.5,3,12,2458560,3.7,5910,5687,223,High
St0035,2022,July,216,75,24,52,8,151632,82.3,2,8,1516320,4.0,5832,5627,205,High
St0035,2022,August,190,66,21,52,8,86640,77.3,3,12,866400,3.7,4560,4463,97,Medium
St0035,2022,September,204,71,16,52,4,134640,69.3,0,0,1750320,3.9,6120,5876,244,Medium
St0035,2022,October,268,93,22,50,6,139360,73.4,2,4,2090400,4.6,6968,6877,91,Medium
St0035,2022,November,233,81,16,38,7,130480,66.8,2,8,1696240,4.7,6524,6470,54,Medium
St0035,2022,December,169,59,19,53,7,147030,87.0,4,20,2205450,3.8,4901,4800,101,High
St0035,2023,January,203,71,23,30,6,172550,90.8,2,6,2415700,4.6,5075,4968,107,High
St0035,2023,February,228,79,20,31,5,160056,67.0,1,2,2560896,4.7,5928,5745,183,Medium
St0035,2023,March,184,64,18,48,5,154744,86.1,3,3,2321160,4.5,5336,5306,30,High
St0035,2023,April,229,80,18,43,5,166941,55.8,3,9,2337174,4.6,6183,6067,116,Low
St0035,2023,May,257,89,15,54,5,193778,78.8,1,5,2325336,4.2,6682,6585,97,Medium
St0035,2023,June,194,67,21,51,7,146276,79.3,1,4,1609036,4.5,5626,5562,64,Medium
St0035,2023,July,271,94,18,34,7,292680,85.4,3,9,2634120,4.5,8130,8082,48,High
St0035,2023,August,283,99,11,40,4,122256,52.6,0,0,1956096,4.2,6792,6680,112,Low
St0035,2023,September,345,120,18,53,5,207000,51.9,1,1,3312000,4.4,8280,8107,173,Low
St0035,2023,October,399,139,20,48,7,242991,66.2,0,0,3158883,4.2,11571,11238,333,Medium
St0035,2023,November,373,130,16,49,4,205896,83.8,4,16,2264856,4.5,8952,8885,67,High
St0035,2023,December,325,113,23,47,7,204750,90.2,3,12,2661750,3.7,9750,9379,371,High
St0035,2024,January,319,111,16,54,7,260304,72.5,0,0,3904560,3.8,7656,7617,39,Medium
St0035,2024,February,250,87,18,35,7,225000,93.2,4,8,2250000,4.4,6250,6210,40,High
St0035,2024,March,216,75,23,47,5,127008,84.5,1,1,1143072,4.8,6048,5890,158,High
St0035,2024,April,367,128,23,30,6,211392,89.4,3,6,2748096,3.7,8808,8602,206,High
St0035,2024,May,359,125,19,41,4,260275,89.6,4,8,2602750,4.1,10411,10321,90,High
St0035,2024,June,231,80,23,34,6,135828,91.7,0,0,2173248,4.7,6468,6372,96,High
St0035,2024,July,304,106,16,30,6,279072,82.4,1,1,2790720,4.2,8208,7955,253,High
St0035,2024,August,244,85,15,41,4,120536,78.5,0,0,1205360,4.8,6344,6223,121,Medium
St0035,2024,September,217,75,14,52,5,162750,61.9,1,3,1953000,3.9,5425,5275,150,Medium
St0035,2024,October,429,150,18,37,6,356928,77.0,0,0,3212352,4.6,11154,10826,328,Medium
St0035,2024,November,395,138,13,49,5,266625,57.4,0,0,2666250,4.4,10665,10506,159,Low
St0035,2024,December,334,116,14,43,6,164996,73.8,0,0,2309944,4.9,8684,8627,57,Medium
St0035,2025,January,197,68,22,42,8,93575,84.5,2,8,1310050,4.7,4925,4768,157,High
St0035,2025,February,381,133,19,36,4,349758,67.8,0,0,4896612,4.6,10287,10100,187,Medium
St0035,2025,March,198,69,13,48,4,148500,59.7,0,0,2079000,4.4,4950,4890,60,Low
St0035,2025,April,468,163,16,44,4,389376,79.0,2,8,4672512,4.7,12168,11787,381,Medium
St0035,2025,May,339,118,26,33,7,294252,96.1,4,12,3825276,3.8,9492,9226,266,High
St0035,2025,June,283,99,19,53,7,280170,92.6,3,3,3081870,3.9,8490,8363,127,High
St0035,2025,July,430,150,16,52,5,361200,63.0,2,4,5418000,4.6,12040,11635,405,Medium
St0035,2025,August,414,144,23,31,7,193752,95.5,4,16,1743768,3.8,10764,10503,261,High
St0035,2025,September,225,78,14,35,3,234900,72.7,2,8,2349000,4.3,6525,6317,208,Medium
St0035,2025,October,507,177,20,54,6,389376,68.8,0,0,6230016,3.8,12168,11770,398,Medium
St0035,2025,November,394,137,19,32,4,342780,79.0,1,1,3770580,4.2,11426,11043,383,Medium
St0035,2025,December,251,87,21,43,5,160138,74.7,2,10,2241932,3.9,7279,6991,288,Medium
St0036,2021,January,66,23,22,53,7,58806,78.8,0,0,823284,4.1,1782,1718,64,Medium
St0036,2021,February,42,14,17,52,7,31668,54.9,0,0,443352,4.5,1218,1181,37,Low
St0036,2021,March,59,20,11,38,5,46256,53.1,3,3,508816,4.3,1652,1614,38,Low
St0036,2021,April,41,14,12,50,4,26158,61.3,4,8,235422,4.5,1189,1180,9,Medium
St0036,2021,May,56,19,15,46,4,31920,78.4,4,16,446880,4.1,1680,1638,42,Medium
St0036,2021,June,68,23,20,41,5,57120,82.2,4,8,856800,3.8,2040,1977,63,High
St0036,2021,July,70,24,16,54,7,41580,57.6,3,15,665280,4.6,1890,1855,35,Low
St0036,2021,August,61,21,16,43,5,45750,71.0,1,2,686250,4.5,1525,1473,52,Medium
St0036,2021,September,52,18,9,51,3,42432,45.1,4,4,466752,4.1,1248,1199,49,Low
St0036,2021,October,65,22,16,51,7,58240,47.0,4,20,524160,4.6,1820,1775,45,Low
St0036,2021,November,78,27,14,47,5,48438,54.0,0,0,581256,4.7,2106,2028,78,Low
St0036,2021,December,68,23,15,30,5,66640,61.4,0,0,799680,4.4,1904,1843,61,Medium
St0036,2022,January,50,17,17,45,4,33750,55.5,0,0,472500,4.7,1350,1305,45,Low
St0036,2022,February,50,17,16,52,4,31900,64.8,2,10,510400,3.7,1450,1435,15,Medium
St0036,2022,March,59,20,12,34,5,48675,60.6,1,3,486750,3.9,1475,1438,37,Medium
St0036,2022,April,36,12,14,31,4,27000,60.4,3,12,297000,4.1,1080,1047,33,Medium
St0036,2022,May,76,26,18,32,6,38304,65.6,3,15,383040,3.7,1824,1758,66,Medium
St0036,2022,June,56,19,21,46,6,36400,86.3,2,8,436800,3.8,1456,1444,12,High
St0036,2022,July,84,29,22,49,8,48300,71.7,4,4,434700,3.7,2100,2031,69,Medium
St0036,2022,August,59,20,17,43,6,63720,68.4,3,3,764640,4.0,1770,1717,53,Medium
St0036,2022,September,54,18,22,55,6,45198,74.0,1,3,587574,4.7,1458,1446,12,Medium
St0036,2022,October,71,24,16,43,7,59640,74.2,1,5,775320,4.3,1988,1944,44,Medium
St0036,2022,November,43,15,17,33,6,34830,85.9,4,4,522450,3.8,1290,1277,13,High
St0036,2022,December,76,26,17,48,4,38304,67.9,2,10,574560,3.6,2128,2066,62,Medium
St0036,2023,January,81,28,21,51,6,54027,72.9,2,2,756378,4.2,2349,2274,75,Medium
St0036,2023,February,66,23,16,30,6,44616,54.2,0,0,669240,4.5,1716,1673,43,Low
St0036,2023,March,77,26,18,33,4,43890,77.7,0,0,482790,4.4,2310,2265,45,Medium
St0036,2023,April,43,15,12,34,4,38012,60.4,2,10,494156,4.4,1118,1095,23,Medium
St0036,2023,May,65,22,21,46,5,34125,90.1,3,15,511875,3.6,1625,1585,40,High
St0036,2023,June,97,33,21,35,6,73332,78.2,1,4,879984,4.2,2716,2627,89,Medium
St0036,2023,July,43,15,22,54,6,40635,76.6,3,9,487620,4.6,1161,1143,18,Medium
St0036,2023,August,90,31,25,49,7,67860,86.3,0,0,1017900,4.2,2340,2250,90,High
St0036,2023,September,51,17,21,46,8,34272,73.4,4,16,376992,3.5,1224,1197,27,Medium
St0036,2023,October,81,28,14,38,5,53460,54.7,0,0,481140,4.5,2430,2399,31,Low
St0036,2023,November,101,35,20,45,6,51813,74.8,1,2,466317,4.3,2727,2663,64,Medium
St0036,2023,December,100,35,20,31,5,98600,77.4,0,0,887400,4.4,2900,2786,114,Medium
St0036,2024,January,57,19,24,44,7,32490,81.0,3,15,292410,4.5,1710,1699,11,High
St0036,2024,February,105,36,17,41,6,85050,61.6,1,4,935550,3.8,3150,3125,25,Medium
St0036,2024,March,85,29,20,38,8,78540,67.2,4,20,942480,3.7,2380,2300,80,Medium
St0036,2024,April,65,22,22,43,7,43680,91.8,4,12,611520,4.1,1820,1753,67,High
St0036,2024,May,91,31,14,33,4,50141,58.9,3,9,802256,4.2,2639,2587,52,Low
St0036,2024,June,110,38,17,33,5,85800,69.7,2,4,772200,4.1,2860,2801,59,Medium
St0036,2024,July,82,28,19,49,4,41000,63.2,4,16,574000,3.7,2050,2017,33,Medium
St0036,2024,August,112,39,14,53,6,101920,65.8,1,1,1223040,4.1,2912,2852,60,Medium
St0036,2024,September,93,32,13,47,3,83700,63.7,0,0,1255500,4.3,2790,2741,49,Medium
St0036,2024,October,63,22,17,47,7,47628,80.6,2,8,714420,4.6,1701,1672,29,High
St0036,2024,November,77,26,18,48,7,44044,92.2,3,12,660660,3.6,2002,1946,56,High
St0036,2024,December,78,27,14,49,4,65286,62.2,4,16,587574,3.9,2106,2044,62,Medium
St0036,2025,January,58,20,26,32,8,41760,95.7,0,0,668160,4.3,1740,1676,64,High
St0036,2025,February,108,37,19,43,6,57456,74.2,1,2,804384,4.3,3024,2903,121,Medium
St0036,2025,March,106,37,19,31,7,92220,73.0,3,6,1475520,3.6,3180,3068,112,Medium
St0036,2025,April,119,41,24,43,9,62118,84.6,3,9,993888,4.3,3451,3314,137,High
St0036,2025,May,113,39,21,41,6,64636,92.8,3,9,775632,4.4,2938,2860,78,High
St0036,2025,June,87,30,18,33,4,58464,73.0,3,15,876960,4.2,2436,2385,51,Medium
St0036,2025,July,130,45,17,51,7,116870,86.5,2,8,1636180,3.6,3770,3737,33,High
St0036,2025,August,108,37,19,50,4,58320,95.6,3,9,583200,3.8,3240,3111,129,High
St0036,2025,September,132,46,26,55,6,121176,92.8,3,15,1817640,3.6,3564,3448,116,High
St0036,2025,October,153,53,18,46,4,124236,77.9,2,6,1366596,4.4,4437,4391,46,Medium
St0036,2025,November,137,47,18,52,7,109600,62.2,0,0,986400,4.8,3425,3388,37,Medium
St0036,2025,December,83,29,24,50,8,62748,86.6,1,3,878472,3.7,2241,2217,24,High
St0037,2021,January,66,23,17,38,5,47520,58.8,1,3,475200,4.7,1584,1525,59,Low
St0037,2021,February,52,18,12,33,6,33800,45.1,1,5,338000,4.4,1352,1333,19,Low
St0037,2021,March,37,12,14,48,5,33263,64.7,0,0,432419,4.3,1073,1039,34,Medium
St0037,2021,April,69,24,16,47,5,67620,57.1,0,0,946680,4.5,1932,1893,39,Low
St0037,2021,May,52,18,16,48,7,44928,55.1,4,8,449280,4.3,1248,1212,36,Low
St0037,2021,June,59,20,19,37,6,54870,75.1,2,10,713310,4.2,1770,1743,27,Medium
St0037,2021,July,37,12,19,33,7,32967,80.3,3,9,329670,4.3,999,990,9,High
St0037,2021,August,43,15,18,34,5,30186,73.2,3,12,271674,3.7,1118,1097,21,Medium
St0037,2021,September,42,14,17,38,7,26208,83.0,2,4,235872,4.1,1092,1061,31,High
St0037,2021,October,51,17,18,32,4,37944,78.8,2,6,569160,4.6,1224,1217,7,Medium
St0037,2021,November,38,13,15,46,6,28272,78.6,1,4,254448,3.8,912,904,8,Medium
St0037,2021,December,62,21,20,49,7,44640,83.9,0,0,401760,4.1,1860,1811,49,High
St0037,2022,January,85,29,14,36,6,89250,68.1,2,6,803250,4.0,2550,2496,54,Medium
St0037,2022,February,61,21,25,30,8,60146,86.9,2,10,902190,4.6,1769,1749,20,High
St0037,2022,March,78,27,18,30,7,67392,60.8,1,2,1010880,4.2,2106,2052,54,Medium
St0037,2022,April,48,16,16,38,5,27648,82.4,1,1,414720,3.8,1152,1131,21,High
St0037,2022,May,41,14,23,46,6,33292,79.2,4,8,366212,3.9,1189,1170,19,Medium
St0037,2022,June,65,22,21,47,6,31590,65.1,0,0,347490,4.2,1755,1709,46,Medium
St0037,2022,July,76,26,15,34,5,77520,48.0,4,16,775200,3.8,2280,2205,75,Low
St0037,2022,August,73,25,21,47,8,71978,82.0,0,0,863736,4.9,2117,2069,48,High
St0037,2022,September,67,23,22,47,7,62176,84.6,0,0,621760,4.1,1943,1881,62,High
St0037,2022,October,47,16,22,31,5,23688,87.8,3,3,379008,3.6,1128,1119,9,High
St0037,2022,November,43,15,18,48,6,21672,81.4,3,12,325080,4.4,1032,996,36,High
St0037,2022,December,78,27,21,35,8,54756,75.3,2,10,821340,4.1,2106,2033,73,Medium
St0037,2023,January,77,26,15,42,5,53900,71.5,1,3,700700,4.7,1925,1851,74,Medium
St0037,2023,February,49,17,17,54,4,28224,84.9,2,6,451584,4.6,1176,1142,34,High
St0037,2023,March,72,25,16,31,6,66816,73.1,2,6,1002240,4.4,2088,2053,35,Medium
St0037,2023,April,68,23,18,50,6,53040,51.0,2,4,795600,4.3,2040,1972,68,Low
St0037,2023,May,89,31,19,52,6,74760,55.2,3,12,1046640,4.6,2670,2649,21,Low
St0037,2023,June,65,22,18,41,4,42250,53.3,4,20,507000,4.3,1625,1614,11,Low
St0037,2023,July,47,16,20,50,8,23218,87.9,2,4,348270,4.0,1222,1205,17,High
St0037,2023,August,98,34,23,54,5,61152,75.3,0,0,856128,4.7,2352,2286,66,Medium
St0037,2023,September,66,23,17,53,7,51480,80.0,1,5,514800,4.0,1716,1661,55,Medium
St0037,2023,October,90,31,22,50,8,81000,77.5,3,6,1134000,3.6,2700,2680,20,Medium
St0037,2023,November,119,41,19,42,6,77350,59.6,3,6,928200,3.9,3094,2974,120,Low
St0037,2023,December,112,39,22,41,8,106624,85.6,1,2,1705984,4.6,3136,3060,76,High
St0037,2024,January,84,29,13,50,4,68544,63.7,3,15,891072,3.8,2016,1971,45,Medium
St0037,2024,February,110,38,25,41,9,86130,88.1,0,0,947430,4.7,2970,2921,49,High
St0037,2024,March,52,18,20,41,5,37440,62.6,0,0,336960,4.3,1560,1514,46,Medium
St0037,2024,April,69,24,19,51,5,44436,66.9,3,3,533232,4.2,1932,1880,52,Medium
St0037,2024,May,100,35,20,51,8,57600,75.4,0,0,748800,4.2,2400,2335,65,Medium
St0037,2024,June,78,27,18,50,5,63180,67.7,3,6,631800,4.1,2340,2291,49,Medium
St0037,2024,July,94,32,17,44,4,63168,63.2,1,1,821184,4.3,2632,2613,19,Medium
St0037,2024,August,116,40,14,33,6,72384,66.8,1,3,723840,4.7,3016,2920,96,Medium
St0037,2024,September,111,38,21,31,7,59940,75.9,1,5,899100,4.2,2997,2886,111,Medium
St0037,2024,October,106,37,18,45,7,63600,82.5,1,2,636000,4.3,2544,2459,85,High
St0037,2024,November,89,31,22,43,6,66750,75.8,2,2,867750,3.8,2225,2140,85,Medium
St0037,2024,December,80,28,15,31,4,42240,65.5,2,10,422400,3.8,1920,1885,35,Medium
St0037,2025,January,134,46,19,35,4,112560,76.6,2,4,1125600,4.1,4020,3876,144,Medium
St0037,2025,February,62,21,24,52,8,37758,84.8,1,5,377580,4.8,1798,1750,48,High
St0037,2025,March,68,23,17,30,4,69020,61.3,2,6,690200,4.4,1972,1944,28,Medium
St0037,2025,April,121,42,21,41,7,63525,85.8,3,3,889350,4.5,3025,2961,64,High
St0037,2025,May,96,33,25,45,6,51072,93.4,3,3,459648,4.1,2688,2586,102,High
St0037,2025,June,86,30,21,52,7,67424,95.0,3,3,1078784,4.1,2408,2319,89,High
St0037,2025,July,64,22,15,42,5,38400,75.8,4,12,499200,4.0,1536,1491,45,Medium
St0037,2025,August,72,25,16,48,5,46656,60.2,4,12,466560,4.0,1944,1883,61,Medium
St0037,2025,September,82,28,17,30,4,39360,63.1,1,5,393600,4.6,1968,1911,57,Medium
St0037,2025,October,120,42,19,40,7,60000,76.1,0,0,780000,4.0,3000,2984,16,Medium
St0037,2025,November,97,33,20,33,6,104760,95.1,2,10,1257120,4.7,2910,2829,81,High
St0037,2025,December,79,27,23,42,7,45504,81.9,2,10,500544,4.7,1896,1864,32,High
St0038,2021,January,148,51,24,41,6,78144,81.8,4,8,703296,4.4,3552,3454,98,High
St0038,2021,February,114,39,20,52,8,94848,80.3,0,0,948480,4.1,2964,2852,112,High
St0038,2021,March,105,36,14,50,5,81900,68.4,3,15,1064700,4.3,3150,3026,124,Medium
St0038,2021,April,116,40,16,34,5,75168,64.6,2,2,826848,4.2,3132,3072,60,Medium
St0038,2021,May,110,38,15,43,4,47520,66.7,0,0,712800,4.8,2640,2600,40,Medium
St0038,2021,June,179,62,22,53,5,161100,73.5,2,8,1449900,4.2,5370,5314,56,Medium
St0038,2021,July,150,52,19,46,4,134400,61.4,3,9,1881600,4.0,4200,4107,93,Medium
St0038,2021,August,201,70,16,39,7,196980,66.9,4,16,2954700,4.1,5628,5453,175,Medium
St0038,2021,September,236,82,15,48,6,175584,79.3,3,15,1755840,4.6,5664,5595,69,Medium
St0038,2021,October,254,88,19,38,4,192024,77.8,1,3,1920240,3.7,7112,6992,120,Medium
St0038,2021,November,268,93,19,37,7,225388,69.4,1,3,2028492,4.2,7772,7675,97,Medium
St0038,2021,December,259,90,18,34,4,132867,59.6,3,6,1727271,4.0,6993,6796,197,Low
St0038,2022,January,168,58,21,40,7,88200,80.6,3,3,1234800,4.2,4200,4147,53,High
St0038,2022,February,280,98,13,54,4,211120,48.9,0,0,2533440,3.9,8120,8015,105,Low
St0038,2022,March,221,77,25,55,8,113373,87.6,2,2,1813968,3.7,5967,5767,200,High
St0038,2022,April,149,52,11,39,5,85675,57.5,2,2,1113775,3.9,3725,3654,71,Low
St0038,2022,May,191,66,19,53,6,95500,87.2,0,0,1241500,4.4,4775,4623,152,High
St0038,2022,June,152,53,14,42,5,150480,60.6,3,15,1504800,3.7,4560,4533,27,Medium
St0038,2022,July,132,46,20,50,8,96096,65.3,3,6,1249248,4.3,3696,3591,105,Medium
St0038,2022,August,184,64,25,55,8,119232,86.6,3,3,1907712,4.6,4416,4317,99,High
St0038,2022,September,189,66,17,53,4,127764,66.9,4,8,1660932,3.7,4914,4725,189,Medium
St0038,2022,October,298,104,18,44,7,225288,81.4,2,10,2928744,4.7,8046,7727,319,High
St0038,2022,November,152,53,24,48,6,123120,83.0,4,16,1108080,4.0,4560,4506,54,High
St0038,2022,December,295,103,15,34,4,254880,67.7,4,8,3058560,4.4,7080,6821,259,Medium
St0038,2023,January,297,103,16,48,5,259875,64.5,0,0,4158000,4.4,7425,7386,39,Medium
St0038,2023,February,228,79,17,51,7,147744,80.5,3,9,1329696,4.0,5472,5364,108,High
St0038,2023,March,220,77,17,50,5,121440,79.8,1,2,1092960,3.7,5280,5152,128,Medium
St0038,2023,April,298,104,12,37,5,233632,59.3,3,6,2569952,4.5,8344,8081,263,Low
St0038,2023,May,335,117,19,36,6,233160,74.2,0,0,3730560,4.2,9715,9559,156,Medium
St0038,2023,June,240,84,20,43,5,215040,81.5,4,16,2150400,3.7,6720,6508,212,High
St0038,2023,July,201,70,14,51,6,163212,55.2,1,1,2121756,4.4,5628,5586,42,Low
St0038,2023,August,308,107,17,48,5,214368,67.5,2,4,3001152,4.7,7392,7145,247,Medium
St0038,2023,September,326,114,13,51,3,296660,61.7,1,2,2669940,4.4,8476,8285,191,Medium
St0038,2023,October,316,110,22,32,6,256592,76.7,2,10,2565920,3.8,9164,9007,157,Medium
St0038,2023,November,389,136,16,55,4,315090,53.8,2,2,4726350,4.7,11670,11603,67,Low
St0038,2023,December,169,59,21,39,8,162240,85.2,1,2,2109120,4.4,5070,4934,136,High
St0038,2024,January,299,104,21,32,7,243984,90.1,2,2,2927808,4.7,7176,7106,70,High
St0038,2024,February,297,103,15,49,5,216216,69.0,2,4,2594592,4.1,7722,7586,136,Medium
St0038,2024,March,384,134,14,35,4,368640,74.2,4,4,5160960,4.5,11520,11462,58,Medium
St0038,2024,April,290,101,24,32,9,281880,87.5,3,15,3100680,3.8,7830,7707,123,High
St0038,2024,May,395,138,21,44,8,366560,65.8,3,3,3665600,4.4,11455,11038,417,Medium
St0038,2024,June,359,125,22,37,7,301919,88.8,4,8,3623028,4.2,10411,10230,181,High
St0038,2024,July,342,119,12,40,5,205200,62.0,4,20,2462400,4.5,10260,9896,364,Medium
St0038,2024,August,195,68,20,33,8,157950,73.8,2,8,2369250,4.4,5265,5193,72,Medium
St0038,2024,September,393,137,18,33,7,398895,83.9,4,4,6382320,4.5,11397,11113,284,High
St0038,2024,October,349,122,20,43,7,272220,61.4,4,4,2722200,3.6,10470,10144,326,Medium
St0038,2024,November,440,154,20,43,7,356400,77.9,0,0,4989600,4.7,11880,11417,463,Medium
St0038,2024,December,396,138,20,38,7,298584,80.8,4,4,2985840,4.1,11484,11154,330,High
St0038,2025,January,352,123,18,53,7,295680,74.5,2,6,3252480,4.7,9856,9584,272,Medium
St0038,2025,February,333,116,14,45,6,259740,57.7,4,12,3636360,4.2,8658,8445,213,Low
St0038,2025,March,438,153,22,36,6,273312,80.4,3,9,2459808,4.2,10512,10407,105,High
St0038,2025,April,402,140,24,48,9,279792,96.9,2,8,2797920,4.4,9648,9267,381,High
