Year,Month,Month_No,State,City,2W,3W,4W,Bus,Goods,Total_EV
2022,October,10,Punjab,Patiala,1420,266,199,17,79,1981
2022,October,10,Punjab,Bathinda,1815,340,255,22,102,2534
2022,October,10,Bihar,Patna,1539,288,216,19,86,2148
2022,October,10,Bihar,Gaya,1561,292,219,19,87,2178
2022,October,10,Bihar,Muzaffarpur,1496,280,210,18,84,2088
2022,October,10,Bihar,Bhagalpur,1636,306,230,20,92,2284
2022,October,10,Bihar,Purnia,1886,353,265,23,106,2633
2022,October,10,Odisha,Bhubaneswar,1750,328,246,21,98,2443
2022,October,10,Odisha,Cuttack,1735,325,244,21,97,2422
2022,October,10,Odisha,Rourkela,1830,343,257,22,102,2554
2022,October,10,Odisha,Sambalpur,1849,346,260,23,104,2582
2022,October,10,Odisha,Berhampur,1797,336,252,22,101,2508
2022,October,10,Assam,Guwahati,1532,287,215,19,86,2139
2022,October,10,Assam,Silchar,1522,285,214,19,85,2125
2022,October,10,Assam,Dibrugarh,1334,250,187,16,75,1862
2022,October,10,Assam,Jorhat,1814,340,255,22,102,2533
2022,October,10,Assam,Nagaon,1594,298,224,19,89,2224
2022,November,11,Maharashtra,Mumbai,3136,588,441,39,176,4380
2022,November,11,Maharashtra,Pune,2775,520,390,34,156,3875
2022,November,11,Maharashtra,Nagpur,3152,591,443,39,177,4402
2022,November,11,Maharashtra,Nashik,2451,459,344,30,137,3421
2022,November,11,Maharashtra,Aurangabad,2298,430,323,28,129,3208
2022,November,11,Karnataka,Bengaluru,2855,535,401,35,160,3986
2022,November,11,Karnataka,Mysuru,2804,525,394,35,157,3915
2022,November,11,Karnataka,Hubballi,3064,574,431,38,172,4279
2022,November,11,Karnataka,Mangaluru,2564,480,360,32,144,3580
2022,November,11,Karnataka,Belagavi,3130,586,440,39,176,4371
2022,November,11,Tamil Nadu,Chennai,3282,615,461,41,184,4583
2022,November,11,Tamil Nadu,Coimbatore,2495,467,350,31,140,3483
2022,November,11,Tamil Nadu,Madurai,2403,450,338,30,135,3356
2022,November,11,Tamil Nadu,Salem,2775,520,390,34,156,3875
2022,November,11,Tamil Nadu,Tiruchirappalli,2427,455,341,30,136,3389
2022,November,11,Telangana,Hyderabad,1635,306,230,20,92,2283
2022,November,11,Telangana,Warangal,1651,309,232,20,92,2304
2022,November,11,Telangana,Karimnagar,1510,283,212,18,84,2107
2022,November,11,Telangana,Nizamabad,1868,350,262,23,105,2608
2022,November,11,Telangana,Khammam,1883,353,264,23,105,2628
2022,November,11,Gujarat,Ahmedabad,1621,303,227,20,91,2262
2022,November,11,Gujarat,Surat,1276,239,179,15,71,1780
2022,November,11,Gujarat,Vadodara,1874,351,263,23,105,2616
2022,November,11,Gujarat,Rajkot,1575,295,221,19,88,2198
2022,November,11,Gujarat,Bhavnagar,1653,309,232,20,92,2306
2022,November,11,Uttar Pradesh,Lucknow,2934,550,412,36,165,4097
2022,November,11,Uttar Pradesh,Kanpur,3212,602,451,40,180,4485
2022,November,11,Uttar Pradesh,Agra,2619,491,368,32,147,3657
2022,November,11,Uttar Pradesh,Varanasi,2713,508,381,33,152,3787
2022,November,11,Uttar Pradesh,Prayagraj,2714,508,381,33,152,3788
2022,November,11,Kerala,Thiruvananthapuram,1681,315,236,21,94,2347
2022,November,11,Kerala,Kochi,1534,287,215,19,86,2141
2022,November,11,Kerala,Kozhikode,1443,270,203,18,81,2015
2022,November,11,Kerala,Thrissur,1715,321,241,21,96,2394
2022,November,11,Kerala,Kollam,1313,246,184,16,73,1832
2022,November,11,Rajasthan,Jaipur,1792,336,252,22,100,2502
2022,November,11,Rajasthan,Jodhpur,1675,314,235,20,94,2338
2022,November,11,Rajasthan,Udaipur,1465,274,206,18,82,2045
2022,November,11,Rajasthan,Kota,1436,269,201,17,80,2003
2022,November,11,Rajasthan,Ajmer,1330,249,187,16,74,1856
2022,November,11,West Bengal,Kolkata,1496,280,210,18,84,2088
2022,November,11,West Bengal,Howrah,1681,315,236,21,94,2347
2022,November,11,West Bengal,Siliguri,1496,280,210,18,84,2088
2022,November,11,West Bengal,Durgapur,1333,250,187,16,75,1861
2022,November,11,West Bengal,Asansol,1844,345,259,23,103,2574
2022,November,11,Andhra Pradesh,Visakhapatnam,1530,286,215,19,86,2136
2022,November,11,Andhra Pradesh,Vijayawada,1689,316,237,21,95,2358
2022,November,11,Andhra Pradesh,Guntur,1732,324,243,21,97,2417
2022,November,11,Andhra Pradesh,Tirupati,1606,301,225,20,90,2242
2022,November,11,Andhra Pradesh,Kurnool,1518,284,213,18,85,2118
2022,November,11,Madhya Pradesh,Bhopal,1619,303,227,20,91,2260
2022,November,11,Madhya Pradesh,Indore,1463,274,205,18,82,2042
2022,November,11,Madhya Pradesh,Jabalpur,1692,317,237,21,95,2362
2022,November,11,Madhya Pradesh,Gwalior,1622,304,228,20,91,2265
2022,November,11,Madhya Pradesh,Ujjain,1778,333,250,22,100,2483
2022,November,11,Punjab,Ludhiana,1374,257,193,17,77,1918
2022,November,11,Punjab,Amritsar,1446,271,203,18,81,2019
2022,November,11,Punjab,Jalandhar,1713,321,240,21,96,2391
2022,November,11,Punjab,Patiala,1885,353,265,23,106,2632
2022,November,11,Punjab,Bathinda,1325,248,186,16,74,1849
2022,November,11,Bihar,Patna,1729,324,243,21,97,2414
2022,November,11,Bihar,Gaya,1320,247,185,16,74,1842
2022,November,11,Bihar,Muzaffarpur,1344,252,189,16,75,1876
2022,November,11,Bihar,Bhagalpur,1651,309,232,20,92,2304
2022,November,11,Bihar,Purnia,1771,332,249,22,99,2473
2022,November,11,Odisha,Bhubaneswar,1554,291,218,19,87,2169
2022,November,11,Odisha,Cuttack,1848,346,259,23,103,2579
2022,November,11,Odisha,Rourkela,1888,354,265,23,106,2636
2022,November,11,Odisha,Sambalpur,1286,241,180,16,72,1795
2022,November,11,Odisha,Berhampur,1890,354,265,23,106,2638
2022,November,11,Assam,Guwahati,1879,352,264,23,105,2623
2022,November,11,Assam,Silchar,1349,253,189,16,75,1882
2022,November,11,Assam,Dibrugarh,1383,259,194,17,77,1930
2022,November,11,Assam,Jorhat,1270,238,178,15,71,1772
2022,November,11,Assam,Nagaon,1528,286,214,19,85,2132
2022,December,12,Maharashtra,Mumbai,2366,443,332,29,133,3303
2022,December,12,Maharashtra,Pune,2525,473,355,31,142,3526
2022,December,12,Maharashtra,Nagpur,2505,469,352,31,140,3497
2022,December,12,Maharashtra,Nashik,3239,607,455,40,182,4523
2022,December,12,Maharashtra,Aurangabad,2880,540,405,36,162,4023
2022,December,12,Karnataka,Bengaluru,2519,472,354,31,141,3517
2022,December,12,Karnataka,Mysuru,3142,589,441,39,176,4387
2022,December,12,Karnataka,Hubballi,3234,606,454,40,181,4515
2022,December,12,Karnataka,Mangaluru,2636,494,370,32,148,3680
2022,December,12,Karnataka,Belagavi,2437,456,342,30,137,3402
2022,December,12,Tamil Nadu,Chennai,2391,448,336,29,134,3338
2022,December,12,Tamil Nadu,Coimbatore,2751,515,386,34,154,3840
2022,December,12,Tamil Nadu,Madurai,2882,540,405,36,162,4025
2022,December,12,Tamil Nadu,Salem,2469,463,347,30,138,3447
2022,December,12,Tamil Nadu,Tiruchirappalli,2842,532,399,35,159,3967
2022,December,12,Telangana,Hyderabad,1887,353,265,23,106,2634
2022,December,12,Telangana,Warangal,1517,284,213,18,85,2117
2022,December,12,Telangana,Karimnagar,1781,333,250,22,100,2486
2022,December,12,Telangana,Nizamabad,1630,305,229,20,91,2275
2022,December,12,Telangana,Khammam,1792,336,252,22,100,2502
2022,December,12,Gujarat,Ahmedabad,1864,349,262,23,104,2602
2022,December,12,Gujarat,Surat,1735,325,244,21,97,2422
2022,December,12,Gujarat,Vadodara,1887,353,265,23,106,2634
2022,December,12,Gujarat,Rajkot,1766,331,248,22,99,2466
2022,December,12,Gujarat,Bhavnagar,1848,346,260,23,104,2581
2022,December,12,Uttar Pradesh,Lucknow,2870,538,403,35,161,4007
2022,December,12,Uttar Pradesh,Kanpur,2382,446,335,29,134,3326
2022,December,12,Uttar Pradesh,Agra,3350,628,471,41,188,4678
2022,December,12,Uttar Pradesh,Varanasi,3247,608,456,40,182,4533
2022,December,12,Uttar Pradesh,Prayagraj,3018,566,424,37,169,4214
2022,December,12,Kerala,Thiruvananthapuram,1463,274,205,18,82,2042
2022,December,12,Kerala,Kochi,1423,266,200,17,80,1986
2022,December,12,Kerala,Kozhikode,1377,258,193,17,77,1922
2022,December,12,Kerala,Thrissur,1461,273,205,18,82,2039
2022,December,12,Kerala,Kollam,1387,260,195,17,78,1937
2022,December,12,Rajasthan,Jaipur,1381,259,194,17,77,1928
2022,December,12,Rajasthan,Jodhpur,1347,252,189,16,75,1879
2022,December,12,Rajasthan,Udaipur,1401,262,197,17,78,1955
2022,December,12,Rajasthan,Kota,1555,291,218,19,87,2170
2022,December,12,Rajasthan,Ajmer,1397,262,196,17,78,1950
2022,December,12,West Bengal,Kolkata,1385,259,194,17,77,1932
2022,December,12,West Bengal,Howrah,1562,293,219,19,87,2180
2022,December,12,West Bengal,Siliguri,1590,298,223,19,89,2219
2022,December,12,West Bengal,Durgapur,1306,244,183,16,73,1822
2022,December,12,West Bengal,Asansol,1800,337,253,22,101,2513
2022,December,12,Andhra Pradesh,Visakhapatnam,1361,255,191,17,76,1900
2022,December,12,Andhra Pradesh,Vijayawada,1811,339,254,22,101,2527
2022,December,12,Andhra Pradesh,Guntur,1337,250,188,16,75,1866
2022,December,12,Andhra Pradesh,Tirupati,1401,262,197,17,78,1955
2022,December,12,Andhra Pradesh,Kurnool,1310,245,184,16,73,1828
2022,December,12,Madhya Pradesh,Bhopal,1860,348,261,23,104,2596
2022,December,12,Madhya Pradesh,Indore,1759,329,247,21,98,2454
2022,December,12,Madhya Pradesh,Jabalpur,1539,288,216,19,86,2148
2022,December,12,Madhya Pradesh,Gwalior,1675,314,235,20,94,2338
2022,December,12,Madhya Pradesh,Ujjain,1790,335,251,22,100,2498
2022,December,12,Punjab,Ludhiana,1679,314,236,20,94,2343
2022,December,12,Punjab,Amritsar,1369,256,192,17,77,1911
2022,December,12,Punjab,Jalandhar,1312,246,184,16,73,1831
2022,December,12,Punjab,Patiala,1394,261,196,17,78,1946
2022,December,12,Punjab,Bathinda,1370,256,192,17,77,1912
2022,December,12,Bihar,Patna,1399,262,196,17,78,1952
2022,December,12,Bihar,Gaya,1553,291,218,19,87,2168
2022,December,12,Bihar,Muzaffarpur,1281,240,180,16,72,1789
2022,December,12,Bihar,Bhagalpur,1387,260,195,17,78,1937
2022,December,12,Bihar,Purnia,1451,272,204,18,81,2026
2022,December,12,Odisha,Bhubaneswar,1504,282,211,18,84,2099
2022,December,12,Odisha,Cuttack,1794,336,252,22,100,2504
2022,December,12,Odisha,Rourkela,1886,353,265,23,106,2633
2022,December,12,Odisha,Sambalpur,1766,331,248,22,99,2466
2022,December,12,Odisha,Berhampur,1597,299,224,19,89,2228
2022,December,12,Assam,Guwahati,1767,331,248,22,99,2467
2022,December,12,Assam,Silchar,1345,252,189,16,75,1877
2022,December,12,Assam,Dibrugarh,1552,291,218,19,87,2167
2022,December,12,Assam,Jorhat,1667,312,234,20,93,2326
2022,December,12,Assam,Nagaon,1388,260,195,17,78,1938
2023,January,1,Maharashtra,Mumbai,2397,449,337,29,134,3346
2023,January,1,Maharashtra,Pune,2423,454,340,30,136,3383
2023,January,1,Maharashtra,Nagpur,2550,478,358,31,143,3560
2023,January,1,Maharashtra,Nashik,2373,444,333,29,133,3312
2023,January,1,Maharashtra,Aurangabad,3223,604,453,40,181,4501
2023,January,1,Karnataka,Bengaluru,2702,506,380,33,152,3773
2023,January,1,Karnataka,Mysuru,3012,564,423,37,169,4205
2023,January,1,Karnataka,Hubballi,3108,582,437,38,174,4339
2023,January,1,Karnataka,Mangaluru,2344,439,329,29,131,3272
2023,January,1,Karnataka,Belagavi,2658,498,373,33,149,3711
2023,January,1,Tamil Nadu,Chennai,2398,449,337,29,134,3347
2023,January,1,Tamil Nadu,Coimbatore,2917,547,410,36,164,4074
2023,January,1,Tamil Nadu,Madurai,2792,523,392,34,157,3898
2023,January,1,Tamil Nadu,Salem,2300,431,323,28,129,3211
2023,January,1,Tamil Nadu,Tiruchirappalli,3166,593,445,39,178,4421
2023,January,1,Telangana,Hyderabad,1718,322,241,21,96,2398
2023,January,1,Telangana,Warangal,1822,341,256,22,102,2543
2023,January,1,Telangana,Karimnagar,1738,325,244,21,97,2425
2023,January,1,Telangana,Nizamabad,1644,308,231,20,92,2295
2023,January,1,Telangana,Khammam,1316,246,185,16,74,1837
2023,January,1,Gujarat,Ahmedabad,1690,316,237,21,95,2359
2023,January,1,Gujarat,Surat,1583,296,222,19,89,2209
2023,January,1,Gujarat,Vadodara,1822,341,256,22,102,2543
2023,January,1,Gujarat,Rajkot,1875,351,263,23,105,2617
2023,January,1,Gujarat,Bhavnagar,1567,293,220,19,88,2187
2023,January,1,Uttar Pradesh,Lucknow,2591,485,364,32,145,3617
2023,January,1,Uttar Pradesh,Kanpur,3324,623,467,41,187,4642
2023,January,1,Uttar Pradesh,Agra,2603,488,366,32,146,3635
2023,January,1,Uttar Pradesh,Varanasi,3036,569,427,37,170,4239
2023,January,1,Uttar Pradesh,Prayagraj,2458,460,345,30,138,3431
2023,January,1,Kerala,Thiruvananthapuram,1601,300,225,20,90,2236
2023,January,1,Kerala,Kochi,1459,273,205,18,82,2037
2023,January,1,Kerala,Kozhikode,1735,325,244,21,97,2422
2023,January,1,Kerala,Thrissur,1429,268,201,17,80,1995
2023,January,1,Kerala,Kollam,1316,246,185,16,74,1837
2023,January,1,Rajasthan,Jaipur,1411,264,198,17,79,1969
2023,January,1,Rajasthan,Jodhpur,1377,258,193,17,77,1922
2023,January,1,Rajasthan,Udaipur,1919,359,269,23,107,2677
2023,January,1,Rajasthan,Kota,1679,314,236,20,94,2343
2023,January,1,Rajasthan,Ajmer,1802,338,253,22,101,2516
2023,January,1,West Bengal,Kolkata,1321,247,185,16,74,1843
2023,January,1,West Bengal,Howrah,1921,360,270,24,108,2683
2023,January,1,West Bengal,Siliguri,1387,260,195,17,78,1937
2023,January,1,West Bengal,Durgapur,1776,333,249,22,99,2479
2023,January,1,West Bengal,Asansol,1907,357,268,23,107,2662
2023,January,1,Andhra Pradesh,Visakhapatnam,1538,288,216,19,86,2147
2023,January,1,Andhra Pradesh,Vijayawada,1406,263,197,17,79,1962
2023,January,1,Andhra Pradesh,Guntur,1391,260,195,17,78,1941
2023,January,1,Andhra Pradesh,Tirupati,1341,251,188,16,75,1871
2023,January,1,Andhra Pradesh,Kurnool,1451,272,204,18,81,2026
2023,January,1,Madhya Pradesh,Bhopal,1454,272,204,18,81,2029
2023,January,1,Madhya Pradesh,Indore,1544,289,217,19,86,2155
2023,January,1,Madhya Pradesh,Jabalpur,1530,286,215,19,86,2136
2023,January,1,Madhya Pradesh,Gwalior,1297,243,182,16,72,1810
2023,January,1,Madhya Pradesh,Ujjain,1644,308,231,20,92,2295
2023,January,1,Punjab,Ludhiana,1866,349,262,23,104,2604
2023,January,1,Punjab,Amritsar,1879,352,264,23,105,2623
2023,January,1,Punjab,Jalandhar,1351,253,189,16,75,1884
2023,January,1,Punjab,Patiala,1351,253,190,16,76,1886
2023,January,1,Punjab,Bathinda,1875,351,263,23,105,2617
2023,January,1,Bihar,Patna,1783,334,250,22,100,2489
2023,January,1,Bihar,Gaya,1423,266,200,17,80,1986
2023,January,1,Bihar,Muzaffarpur,1805,338,253,22,101,2519
2023,January,1,Bihar,Bhagalpur,1674,314,235,20,94,2337
2023,January,1,Bihar,Purnia,1533,287,215,19,86,2140
2023,January,1,Odisha,Bhubaneswar,1794,336,252,22,100,2504
2023,January,1,Odisha,Cuttack,1285,241,180,16,72,1794
2023,January,1,Odisha,Rourkela,1721,322,242,21,96,2402
2023,January,1,Odisha,Sambalpur,1687,316,237,21,94,2355
2023,January,1,Odisha,Berhampur,1839,344,258,22,103,2566
2023,January,1,Assam,Guwahati,1477,277,207,18,83,2062
2023,January,1,Assam,Silchar,1332,249,187,16,74,1858
2023,January,1,Assam,Dibrugarh,1628,305,228,20,91,2272
2023,January,1,Assam,Jorhat,1659,311,233,20,93,2316
2023,January,1,Assam,Nagaon,1310,245,184,16,73,1828
2023,February,2,Maharashtra,Mumbai,2720,510,382,34,153,3799
2023,February,2,Maharashtra,Pune,2783,521,391,34,156,3885
2023,February,2,Maharashtra,Nagpur,3396,636,477,42,191,4742
2023,February,2,Maharashtra,Nashik,2459,461,345,30,138,3433
2023,February,2,Maharashtra,Aurangabad,2983,559,419,37,167,4165
2023,February,2,Karnataka,Bengaluru,2570,481,361,32,144,3588
2023,February,2,Karnataka,Mysuru,2545,477,358,31,143,3554
2023,February,2,Karnataka,Hubballi,2753,516,387,34,154,3844
2023,February,2,Karnataka,Mangaluru,2816,528,396,35,158,3933
2023,February,2,Karnataka,Belagavi,2876,539,404,35,161,4015
2023,February,2,Tamil Nadu,Chennai,2417,453,339,30,135,3374
2023,February,2,Tamil Nadu,Coimbatore,3116,584,438,38,175,4351
2023,February,2,Tamil Nadu,Madurai,3179,596,447,39,178,4439
2023,February,2,Tamil Nadu,Salem,2419,453,340,30,136,3378
2023,February,2,Tamil Nadu,Tiruchirappalli,3294,617,463,41,185,4600
2023,February,2,Telangana,Hyderabad,1547,290,217,19,87,2160
2023,February,2,Telangana,Warangal,1282,240,180,16,72,1790
2023,February,2,Telangana,Karimnagar,1735,325,244,21,97,2422
2023,February,2,Telangana,Nizamabad,1836,344,258,22,103,2563
2023,February,2,Telangana,Khammam,1857,348,261,23,104,2593
2023,February,2,Gujarat,Ahmedabad,1685,315,236,21,94,2351
2023,February,2,Gujarat,Surat,1599,299,224,19,89,2230
2023,February,2,Gujarat,Vadodara,1833,343,257,22,103,2558
2023,February,2,Gujarat,Rajkot,1849,346,260,23,104,2582
2023,February,2,Gujarat,Bhavnagar,1645,308,231,20,92,2296
2023,February,2,Uttar Pradesh,Lucknow,2943,551,413,36,165,4108
2023,February,2,Uttar Pradesh,Kanpur,2689,504,378,33,151,3755
2023,February,2,Uttar Pradesh,Agra,3108,582,437,38,174,4339
2023,February,2,Uttar Pradesh,Varanasi,2511,470,353,31,141,3506
2023,February,2,Uttar Pradesh,Prayagraj,2857,535,401,35,160,3988
2023,February,2,Kerala,Thiruvananthapuram,1800,337,253,22,101,2513
2023,February,2,Kerala,Kochi,1417,265,199,17,79,1977
2023,February,2,Kerala,Kozhikode,1461,273,205,18,82,2039
2023,February,2,Kerala,Thrissur,1721,322,242,21,96,2402
2023,February,2,Kerala,Kollam,1911,358,268,23,107,2667
2023,February,2,Rajasthan,Jaipur,1394,261,196,17,78,1946
2023,February,2,Rajasthan,Jodhpur,1759,329,247,21,98,2454
2023,February,2,Rajasthan,Udaipur,1417,265,199,17,79,1977
2023,February,2,Rajasthan,Kota,1490,279,209,18,83,2079
2023,February,2,Rajasthan,Ajmer,1449,271,203,18,81,2022
2023,February,2,West Bengal,Kolkata,1616,303,227,20,90,2256
2023,February,2,West Bengal,Howrah,1447,271,203,18,81,2020
2023,February,2,West Bengal,Siliguri,1615,302,227,20,90,2254
2023,February,2,West Bengal,Durgapur,1645,308,231,20,92,2296
2023,February,2,West Bengal,Asansol,1509,283,212,18,84,2106
2023,February,2,Andhra Pradesh,Visakhapatnam,1333,249,187,16,74,1859
2023,February,2,Andhra Pradesh,Vijayawada,1708,320,240,21,96,2385
2023,February,2,Andhra Pradesh,Guntur,1844,345,259,23,103,2574
2023,February,2,Andhra Pradesh,Tirupati,1429,267,200,17,80,1993
2023,February,2,Andhra Pradesh,Kurnool,1553,291,218,19,87,2168
2023,February,2,Madhya Pradesh,Bhopal,1833,343,257,22,103,2558
2023,February,2,Madhya Pradesh,Indore,1283,240,180,16,72,1791
2023,February,2,Madhya Pradesh,Jabalpur,1774,332,249,22,99,2476
2023,February,2,Madhya Pradesh,Gwalior,1389,260,195,17,78,1939
2023,February,2,Madhya Pradesh,Ujjain,1623,304,228,20,91,2266
2023,February,2,Punjab,Ludhiana,1488,279,209,18,83,2077
2023,February,2,Punjab,Amritsar,1771,332,249,22,99,2473
2023,February,2,Punjab,Jalandhar,1706,320,240,21,96,2383
2023,February,2,Punjab,Patiala,1731,324,243,21,97,2416
2023,February,2,Punjab,Bathinda,1569,294,220,19,88,2190
2023,February,2,Bihar,Patna,1682,315,236,21,94,2348
2023,February,2,Bihar,Gaya,1292,242,181,16,72,1803
2023,February,2,Bihar,Muzaffarpur,1641,307,230,20,92,2290
2023,February,2,Bihar,Bhagalpur,1834,343,257,22,103,2559
2023,February,2,Bihar,Purnia,1555,291,218,19,87,2170
2023,February,2,Odisha,Bhubaneswar,1746,327,245,21,98,2437
2023,February,2,Odisha,Cuttack,1722,322,242,21,96,2403
2023,February,2,Odisha,Rourkela,1589,298,223,19,89,2218
2023,February,2,Odisha,Sambalpur,1882,352,264,23,105,2626
2023,February,2,Odisha,Berhampur,1755,329,246,21,98,2449
2023,February,2,Assam,Guwahati,1435,269,201,17,80,2002
2023,February,2,Assam,Silchar,1453,272,204,18,81,2028
2023,February,2,Assam,Dibrugarh,1545,289,217,19,86,2156
2023,February,2,Assam,Jorhat,1708,320,240,21,96,2385
2023,February,2,Assam,Nagaon,1291,242,181,16,72,1802
2023,March,3,Maharashtra,Mumbai,2717,509,382,33,152,3793
2023,March,3,Maharashtra,Pune,3109,582,437,38,174,4340
2023,March,3,Maharashtra,Nagpur,3136,588,441,39,176,4380
2023,March,3,Maharashtra,Nashik,3109,582,437,38,174,4340
2023,March,3,Maharashtra,Aurangabad,2831,530,398,35,159,3953
2023,March,3,Karnataka,Bengaluru,3024,567,425,37,170,4223
2023,March,3,Karnataka,Mysuru,3327,623,467,41,187,4645
2023,March,3,Karnataka,Hubballi,2918,547,410,36,164,4075
2023,March,3,Karnataka,Mangaluru,2482,465,349,31,139,3466
2023,March,3,Karnataka,Belagavi,3320,622,466,41,186,4635
2023,March,3,Tamil Nadu,Chennai,3322,622,467,41,186,4638
2023,March,3,Tamil Nadu,Coimbatore,2956,554,415,36,166,4127
2023,March,3,Tamil Nadu,Madurai,2468,462,347,30,138,3445
2023,March,3,Tamil Nadu,Salem,2987,560,420,37,168,4172
2023,March,3,Tamil Nadu,Tiruchirappalli,2910,545,409,36,163,4063
2023,March,3,Telangana,Hyderabad,1700,318,239,21,95,2373
2023,March,3,Telangana,Warangal,1420,266,199,17,79,1981
2023,March,3,Telangana,Karimnagar,1819,341,255,22,102,2539
2023,March,3,Telangana,Nizamabad,1550,290,218,19,87,2164
2023,March,3,Telangana,Khammam,1512,283,212,18,85,2110
2023,March,3,Gujarat,Ahmedabad,1689,316,237,21,95,2358
2023,March,3,Gujarat,Surat,1392,261,195,17,78,1943
2023,March,3,Gujarat,Vadodara,1690,316,237,21,95,2359
2023,March,3,Gujarat,Rajkot,1651,309,232,20,92,2304
2023,March,3,Gujarat,Bhavnagar,1892,354,266,23,106,2641
2023,March,3,Uttar Pradesh,Lucknow,3271,613,459,40,183,4566
2023,March,3,Uttar Pradesh,Kanpur,2495,467,350,31,140,3483
2023,March,3,Uttar Pradesh,Agra,2455,460,345,30,138,3428
2023,March,3,Uttar Pradesh,Varanasi,3312,621,465,41,186,4625
2023,March,3,Uttar Pradesh,Prayagraj,3011,564,423,37,169,4204
2023,March,3,Kerala,Thiruvananthapuram,1751,328,246,21,98,2444
2023,March,3,Kerala,Kochi,1715,321,241,21,96,2394
2023,March,3,Kerala,Kozhikode,1571,294,221,19,88,2193
2023,March,3,Kerala,Thrissur,1695,317,238,21,95,2366
2023,March,3,Kerala,Kollam,1288,241,181,16,72,1798
2023,March,3,Rajasthan,Jaipur,1463,274,205,18,82,2042
2023,March,3,Rajasthan,Jodhpur,1353,253,190,16,76,1888
2023,March,3,Rajasthan,Udaipur,1291,242,181,16,72,1802
2023,March,3,Rajasthan,Kota,1767,331,248,22,99,2467
2023,March,3,Rajasthan,Ajmer,1532,287,215,19,86,2139
2023,March,3,West Bengal,Kolkata,1289,241,181,16,72,1799
2023,March,3,West Bengal,Howrah,1399,262,196,17,78,1952
2023,March,3,West Bengal,Siliguri,1837,344,258,22,103,2564
2023,March,3,West Bengal,Durgapur,1282,240,180,16,72,1790
2023,March,3,West Bengal,Asansol,1598,299,224,19,89,2229
2023,March,3,Andhra Pradesh,Visakhapatnam,1684,315,236,21,94,2350
2023,March,3,Andhra Pradesh,Vijayawada,1533,287,215,19,86,2140
2023,March,3,Andhra Pradesh,Guntur,1671,313,234,20,93,2331
2023,March,3,Andhra Pradesh,Tirupati,1319,247,185,16,74,1841
2023,March,3,Andhra Pradesh,Kurnool,1700,318,239,21,95,2373
2023,March,3,Madhya Pradesh,Bhopal,1684,315,236,21,94,2350
2023,March,3,Madhya Pradesh,Indore,1283,240,180,16,72,1791
